entity_id,state,last_changed
sensor.washing_machine_power,65.08,2025-09-17T17:22:32.611Z
sensor.washing_machine_power,46.705,2025-09-17T17:22:37.653Z
sensor.washing_machine_power,54.015,2025-09-17T17:22:42.721Z
sensor.washing_machine_power,49.973,2025-09-17T17:22:48.157Z
sensor.washing_machine_power,4.958,2025-09-17T17:22:52.842Z
sensor.washing_machine_power,41.054,2025-09-17T17:22:57.868Z
sensor.washing_machine_power,49.063,2025-09-17T17:23:02.993Z
sensor.washing_machine_power,66.841,2025-09-17T17:23:08.472Z
sensor.washing_machine_power,39.25,2025-09-17T17:23:13.032Z
sensor.washing_machine_power,49.947,2025-09-17T17:23:18.074Z
sensor.washing_machine_power,46.88,2025-09-17T17:23:23.146Z
sensor.washing_machine_power,60.354,2025-09-17T17:23:28.196Z
sensor.washing_machine_power,47.286,2025-09-17T17:23:33.256Z
sensor.washing_machine_power,24.929,2025-09-17T17:23:38.294Z
sensor.washing_machine_power,56.797,2025-09-17T17:23:43.337Z
sensor.washing_machine_power,51.509,2025-09-17T17:23:48.390Z
sensor.washing_machine_power,35.233,2025-09-17T17:23:58.485Z
sensor.washing_machine_power,47.722,2025-09-17T17:24:03.973Z
sensor.washing_machine_power,54.893,2025-09-17T17:24:08.675Z
sensor.washing_machine_power,60.175,2025-09-17T17:24:13.649Z
sensor.washing_machine_power,41.242,2025-09-17T17:24:18.702Z
sensor.washing_machine_power,57.088,2025-09-17T17:24:23.767Z
sensor.washing_machine_power,4.705,2025-09-17T17:24:28.837Z
sensor.washing_machine_power,54.574,2025-09-17T17:24:33.862Z
sensor.washing_machine_power,49.505,2025-09-17T17:24:44.524Z
sensor.washing_machine_power,39.594,2025-09-17T17:24:49.173Z
sensor.washing_machine_power,52.734,2025-09-17T17:24:54.078Z
sensor.washing_machine_power,4.808,2025-09-17T17:24:59.258Z
sensor.washing_machine_power,49.154,2025-09-17T17:25:04.167Z
sensor.washing_machine_power,56.79,2025-09-17T17:25:14.284Z
sensor.washing_machine_power,64.293,2025-09-17T17:25:19.587Z
sensor.washing_machine_power,48.403,2025-09-17T17:25:24.378Z
sensor.washing_machine_power,4.847,2025-09-17T17:25:29.426Z
sensor.washing_machine_power,43.228,2025-09-17T17:25:34.509Z
sensor.washing_machine_power,55.815,2025-09-17T17:25:39.552Z
sensor.washing_machine_power,66.949,2025-09-17T17:25:44.578Z
sensor.washing_machine_power,49.864,2025-09-17T17:25:54.672Z
sensor.washing_machine_power,15.63,2025-09-17T17:25:59.735Z
sensor.washing_machine_power,32.973,2025-09-17T17:26:04.806Z
sensor.washing_machine_power,48.59,2025-09-17T17:26:09.851Z
sensor.washing_machine_power,39.32,2025-09-17T17:26:14.910Z
sensor.washing_machine_power,36.427,2025-09-17T17:26:19.952Z
sensor.washing_machine_power,60.908,2025-09-17T17:26:25.000Z
sensor.washing_machine_power,45.08,2025-09-17T17:26:30.056Z
sensor.washing_machine_power,65.466,2025-09-17T17:26:35.094Z
sensor.washing_machine_power,57.314,2025-09-17T17:26:45.185Z
sensor.washing_machine_power,64.745,2025-09-17T17:26:50.300Z
sensor.washing_machine_power,48.251,2025-09-17T17:26:55.316Z
sensor.washing_machine_power,43.166,2025-09-17T17:27:00.337Z
sensor.washing_machine_power,6.534,2025-09-17T17:27:05.446Z
sensor.washing_machine_power,56.184,2025-09-17T17:27:10.455Z
sensor.washing_machine_power,682.09,2025-09-17T17:27:15.518Z
sensor.washing_machine_power,2536.195,2025-09-17T17:27:16.712Z
sensor.washing_machine_power,52.815,2025-09-17T17:27:57.152Z
sensor.washing_machine_power,63.226,2025-09-17T17:28:08.306Z
sensor.washing_machine_power,60.084,2025-09-17T17:28:18.422Z
sensor.washing_machine_power,51.311,2025-09-17T17:28:23.502Z
sensor.washing_machine_power,47.306,2025-09-17T17:28:28.546Z
sensor.washing_machine_power,54.736,2025-09-17T17:28:33.579Z
sensor.washing_machine_power,29.284,2025-09-17T17:28:38.638Z
sensor.washing_machine_power,56.483,2025-09-17T17:28:43.682Z
sensor.washing_machine_power,32.811,2025-09-17T17:28:53.785Z
sensor.washing_machine_power,56.255,2025-09-17T17:28:58.818Z
sensor.washing_machine_power,46.197,2025-09-17T17:29:03.889Z
sensor.washing_machine_power,4.773,2025-09-17T17:29:08.939Z
sensor.washing_machine_power,45.642,2025-09-17T17:29:13.998Z
sensor.washing_machine_power,53.887,2025-09-17T17:29:19.048Z
sensor.washing_machine_power,47.157,2025-09-17T17:29:24.106Z
sensor.washing_machine_power,57.148,2025-09-17T17:29:29.155Z
sensor.washing_machine_power,4.803,2025-09-17T17:29:39.944Z
sensor.washing_machine_power,47.676,2025-09-17T17:29:44.349Z
sensor.washing_machine_power,50.343,2025-09-17T17:29:49.365Z
sensor.washing_machine_power,64.691,2025-09-17T17:29:54.412Z
sensor.washing_machine_power,41.292,2025-09-17T17:29:59.441Z
sensor.washing_machine_power,48.624,2025-09-17T17:30:04.556Z
sensor.washing_machine_power,4.606,2025-09-17T17:30:09.561Z
sensor.washing_machine_power,53.117,2025-09-17T17:30:14.608Z
sensor.washing_machine_power,58.704,2025-09-17T17:30:19.726Z
sensor.washing_machine_power,44.896,2025-09-17T17:30:24.713Z
sensor.washing_machine_power,58.537,2025-09-17T17:30:29.766Z
sensor.washing_machine_power,51.273,2025-09-17T17:30:34.819Z
sensor.washing_machine_power,4.837,2025-09-17T17:30:39.950Z
sensor.washing_machine_power,48.351,2025-09-17T17:30:44.917Z
sensor.washing_machine_power,58.331,2025-09-17T17:30:49.984Z
sensor.washing_machine_power,66.396,2025-09-17T17:31:00.564Z
sensor.washing_machine_power,51.599,2025-09-17T17:31:05.144Z
sensor.washing_machine_power,46.932,2025-09-17T17:31:10.191Z
sensor.washing_machine_power,60.032,2025-09-17T17:31:15.233Z
sensor.washing_machine_power,44.918,2025-09-17T17:31:20.719Z
sensor.washing_machine_power,58.318,2025-09-17T17:31:25.348Z
sensor.washing_machine_power,49.38,2025-09-17T17:31:30.563Z
sensor.washing_machine_power,14.619,2025-09-17T17:31:45.546Z
sensor.washing_machine_power,47.095,2025-09-17T17:31:50.621Z
sensor.washing_machine_power,53.506,2025-09-17T17:32:00.688Z
sensor.washing_machine_power,48.737,2025-09-17T17:32:05.763Z
sensor.washing_machine_power,52.148,2025-09-17T17:32:10.808Z
sensor.washing_machine_power,4.711,2025-09-17T17:32:16.108Z
sensor.washing_machine_power,39.233,2025-09-17T17:32:20.917Z
sensor.washing_machine_power,42.991,2025-09-17T17:32:25.976Z
sensor.washing_machine_power,58.682,2025-09-17T17:32:31.669Z
sensor.washing_machine_power,4.72,2025-09-17T17:32:46.165Z
sensor.washing_machine_power,51.417,2025-09-17T17:32:51.302Z
sensor.washing_machine_power,38.265,2025-09-17T17:33:01.321Z
sensor.washing_machine_power,51.453,2025-09-17T17:33:06.804Z
sensor.washing_machine_power,4.86,2025-09-17T17:33:16.469Z
sensor.washing_machine_power,38.502,2025-09-17T17:33:21.548Z
sensor.washing_machine_power,54.246,2025-09-17T17:33:26.591Z
sensor.washing_machine_power,45.718,2025-09-17T17:33:31.849Z
sensor.washing_machine_power,49.004,2025-09-17T17:33:36.736Z
sensor.washing_machine_power,43.437,2025-09-17T17:33:41.766Z
sensor.washing_machine_power,16.734,2025-09-17T17:33:46.800Z
sensor.washing_machine_power,54.554,2025-09-17T17:33:51.851Z
sensor.washing_machine_power,50.084,2025-09-17T17:33:56.901Z
sensor.washing_machine_power,64.797,2025-09-17T17:34:01.933Z
sensor.washing_machine_power,59.713,2025-09-17T17:34:07.005Z
sensor.washing_machine_power,50.451,2025-09-17T17:34:12.057Z
sensor.washing_machine_power,60.308,2025-09-17T17:34:17.140Z
sensor.washing_machine_power,63.735,2025-09-17T17:34:22.159Z
sensor.washing_machine_power,54.987,2025-09-17T17:34:27.213Z
sensor.washing_machine_power,52.314,2025-09-17T17:34:37.293Z
sensor.washing_machine_power,56.409,2025-09-17T17:34:42.357Z
sensor.washing_machine_power,43.78,2025-09-17T17:34:47.418Z
sensor.washing_machine_power,6.418,2025-09-17T17:34:52.549Z
sensor.washing_machine_power,48.938,2025-09-17T17:34:57.613Z
sensor.washing_machine_power,52.151,2025-09-17T17:35:02.547Z
sensor.washing_machine_power,39.985,2025-09-17T17:35:07.615Z
sensor.washing_machine_power,43.417,2025-09-17T17:35:12.666Z
sensor.washing_machine_power,47.048,2025-09-17T17:35:17.726Z
sensor.washing_machine_power,4.715,2025-09-17T17:35:22.775Z
sensor.washing_machine_power,45.808,2025-09-17T17:35:27.834Z
sensor.washing_machine_power,48.421,2025-09-17T17:35:32.896Z
sensor.washing_machine_power,64.325,2025-09-17T17:35:38.963Z
sensor.washing_machine_power,51.336,2025-09-17T17:35:43.616Z
sensor.washing_machine_power,4.68,2025-09-17T17:35:53.065Z
sensor.washing_machine_power,53.871,2025-09-17T17:35:58.119Z
sensor.washing_machine_power,61.857,2025-09-17T17:36:03.182Z
sensor.washing_machine_power,54.876,2025-09-17T17:36:13.329Z
sensor.washing_machine_power,50.921,2025-09-17T17:36:18.346Z
sensor.washing_machine_power,4.754,2025-09-17T17:36:23.397Z
sensor.washing_machine_power,47.807,2025-09-17T17:36:28.452Z
sensor.washing_machine_power,57.448,2025-09-17T17:36:33.493Z
sensor.washing_machine_power,52.267,2025-09-17T17:36:38.591Z
sensor.washing_machine_power,59.722,2025-09-17T17:36:43.603Z
sensor.washing_machine_power,55.632,2025-09-17T17:36:48.659Z
sensor.washing_machine_power,19.698,2025-09-17T17:36:53.707Z
sensor.washing_machine_power,50.605,2025-09-17T17:36:58.735Z
sensor.washing_machine_power,53.814,2025-09-17T17:37:03.801Z
sensor.washing_machine_power,58.748,2025-09-17T17:37:08.849Z
sensor.washing_machine_power,50.628,2025-09-17T17:37:19.046Z
sensor.washing_machine_power,44.516,2025-09-17T17:37:25.224Z
sensor.washing_machine_power,55.885,2025-09-17T17:37:29.119Z
sensor.washing_machine_power,64.197,2025-09-17T17:37:39.154Z
sensor.washing_machine_power,60.646,2025-09-17T17:37:44.264Z
sensor.washing_machine_power,45.859,2025-09-17T17:37:54.296Z
sensor.washing_machine_power,4.839,2025-09-17T17:37:59.351Z
sensor.washing_machine_power,49.766,2025-09-17T17:38:04.463Z
sensor.washing_machine_power,52.995,2025-09-17T17:38:09.459Z
sensor.washing_machine_power,65.165,2025-09-17T17:38:14.518Z
sensor.washing_machine_power,56.677,2025-09-17T17:38:19.567Z
sensor.washing_machine_power,50.311,2025-09-17T17:38:24.627Z
sensor.washing_machine_power,4.709,2025-09-17T17:38:29.676Z
sensor.washing_machine_power,49.12,2025-09-17T17:38:34.740Z
sensor.washing_machine_power,62.307,2025-09-17T17:38:44.828Z
sensor.washing_machine_power,46.962,2025-09-17T17:38:49.882Z
sensor.washing_machine_power,4.733,2025-09-17T17:38:59.978Z
sensor.washing_machine_power,56.192,2025-09-17T17:39:05.044Z
sensor.washing_machine_power,53.602,2025-09-17T17:39:15.130Z
sensor.washing_machine_power,72.039,2025-09-17T17:39:20.247Z
sensor.washing_machine_power,51.849,2025-09-17T17:39:25.254Z
sensor.washing_machine_power,5.087,2025-09-17T17:39:30.304Z
sensor.washing_machine_power,47.392,2025-09-17T17:39:35.349Z
sensor.washing_machine_power,57.618,2025-09-17T17:39:45.440Z
sensor.washing_machine_power,47.809,2025-09-17T17:39:50.503Z
sensor.washing_machine_power,50.607,2025-09-17T17:39:55.649Z
sensor.washing_machine_power,41.711,2025-09-17T17:40:05.643Z
sensor.washing_machine_power,46.22,2025-09-17T17:40:10.699Z
sensor.washing_machine_power,56.149,2025-09-17T17:40:15.767Z
sensor.washing_machine_power,66.542,2025-09-17T17:40:20.807Z
sensor.washing_machine_power,45.547,2025-09-17T17:40:25.866Z
sensor.washing_machine_power,38.455,2025-09-17T17:40:30.942Z
sensor.washing_machine_power,31.39,2025-09-17T17:40:35.974Z
sensor.washing_machine_power,53.77,2025-09-17T17:40:41.023Z
sensor.washing_machine_power,59.579,2025-09-17T17:40:46.076Z
sensor.washing_machine_power,67.772,2025-09-17T17:40:51.498Z
sensor.washing_machine_power,52.467,2025-09-17T17:40:56.180Z
sensor.washing_machine_power,4.693,2025-09-17T17:41:06.262Z
sensor.washing_machine_power,43.007,2025-09-17T17:41:11.338Z
sensor.washing_machine_power,59.331,2025-09-17T17:41:16.390Z
sensor.washing_machine_power,45.072,2025-09-17T17:41:21.458Z
sensor.washing_machine_power,49.059,2025-09-17T17:41:26.510Z
sensor.washing_machine_power,4.89,2025-09-17T17:41:36.573Z
sensor.washing_machine_power,55.011,2025-09-17T17:41:41.640Z
sensor.washing_machine_power,52.258,2025-09-17T17:42:01.836Z
sensor.washing_machine_power,4.672,2025-09-17T17:42:06.903Z
sensor.washing_machine_power,46.668,2025-09-17T17:42:11.961Z
sensor.washing_machine_power,41.726,2025-09-17T17:42:17.011Z
sensor.washing_machine_power,58.833,2025-09-17T17:42:22.057Z
sensor.washing_machine_power,53.418,2025-09-17T17:42:27.264Z
sensor.washing_machine_power,6.628,2025-09-17T17:42:37.253Z
sensor.washing_machine_power,49.217,2025-09-17T17:42:42.268Z
sensor.washing_machine_power,60.623,2025-09-17T17:42:47.310Z
sensor.washing_machine_power,52.084,2025-09-17T17:42:57.430Z
sensor.washing_machine_power,55.751,2025-09-17T17:43:02.752Z
sensor.washing_machine_power,52.827,2025-09-17T17:43:07.569Z
sensor.washing_machine_power,60.266,2025-09-17T17:43:17.697Z
sensor.washing_machine_power,54.9,2025-09-17T17:43:22.670Z
sensor.washing_machine_power,60.832,2025-09-17T17:43:27.736Z
sensor.washing_machine_power,51.138,2025-09-17T17:43:32.787Z
sensor.washing_machine_power,41.241,2025-09-17T17:43:37.861Z
sensor.washing_machine_power,4.863,2025-09-17T17:43:42.975Z
sensor.washing_machine_power,45.973,2025-09-17T17:43:47.923Z
sensor.washing_machine_power,57.176,2025-09-17T17:43:52.985Z
sensor.washing_machine_power,50.624,2025-09-17T17:44:08.134Z
sensor.washing_machine_power,4.743,2025-09-17T17:44:13.207Z
sensor.washing_machine_power,45.84,2025-09-17T17:44:18.736Z
sensor.washing_machine_power,49.329,2025-09-17T17:44:23.312Z
sensor.washing_machine_power,68.62,2025-09-17T17:44:28.365Z
sensor.washing_machine_power,46.943,2025-09-17T17:44:33.414Z
sensor.washing_machine_power,56.227,2025-09-17T17:44:38.458Z
sensor.washing_machine_power,4.669,2025-09-17T17:44:43.512Z
sensor.washing_machine_power,43.699,2025-09-17T17:44:48.571Z
sensor.washing_machine_power,62.756,2025-09-17T17:44:55.114Z
sensor.washing_machine_power,69.779,2025-09-17T17:44:58.691Z
sensor.washing_machine_power,53.41,2025-09-17T17:45:03.738Z
sensor.washing_machine_power,56.722,2025-09-17T17:45:08.779Z
sensor.washing_machine_power,4.872,2025-09-17T17:45:13.823Z
sensor.washing_machine_power,52.728,2025-09-17T17:45:21.264Z
sensor.washing_machine_power,71.901,2025-09-17T17:45:31.392Z
sensor.washing_machine_power,47.722,2025-09-17T17:45:36.444Z
sensor.washing_machine_power,4.877,2025-09-17T17:45:46.527Z
sensor.washing_machine_power,40.478,2025-09-17T17:45:51.599Z
sensor.washing_machine_power,51.33,2025-09-17T17:45:56.636Z
sensor.washing_machine_power,37.756,2025-09-17T17:46:01.683Z
sensor.washing_machine_power,64.953,2025-09-17T17:46:06.751Z
sensor.washing_machine_power,43.793,2025-09-17T17:46:11.817Z
sensor.washing_machine_power,4.643,2025-09-17T17:46:16.891Z
sensor.washing_machine_power,47.92,2025-09-17T17:46:21.893Z
sensor.washing_machine_power,38.27,2025-09-17T17:46:26.951Z
sensor.washing_machine_power,49.323,2025-09-17T17:46:32.005Z
sensor.washing_machine_power,37.082,2025-09-17T17:46:37.058Z
sensor.washing_machine_power,43.053,2025-09-17T17:46:42.112Z
sensor.washing_machine_power,4.768,2025-09-17T17:46:47.345Z
sensor.washing_machine_power,41.323,2025-09-17T17:46:52.282Z
sensor.washing_machine_power,52.184,2025-09-17T17:46:57.284Z
sensor.washing_machine_power,48.48,2025-09-17T17:47:02.312Z
sensor.washing_machine_power,57.239,2025-09-17T17:47:12.411Z
sensor.washing_machine_power,27.59,2025-09-17T17:47:17.490Z
sensor.washing_machine_power,46.248,2025-09-17T17:47:22.618Z
sensor.washing_machine_power,61.337,2025-09-17T17:47:28.196Z
sensor.washing_machine_power,48.47,2025-09-17T17:47:42.735Z
sensor.washing_machine_power,42.251,2025-09-17T17:47:47.791Z
sensor.washing_machine_power,40.095,2025-09-17T17:47:52.848Z
sensor.washing_machine_power,51.528,2025-09-17T17:47:57.916Z
sensor.washing_machine_power,42.622,2025-09-17T17:48:08.001Z
sensor.washing_machine_power,53.076,2025-09-17T17:48:13.061Z
sensor.washing_machine_power,56.238,2025-09-17T17:48:18.107Z
sensor.washing_machine_power,4.84,2025-09-17T17:48:23.153Z
sensor.washing_machine_power,59.048,2025-09-17T17:48:28.223Z
sensor.washing_machine_power,62.862,2025-09-17T17:48:33.280Z
sensor.washing_machine_power,58.867,2025-09-17T17:48:38.318Z
sensor.washing_machine_power,39.5,2025-09-17T17:48:43.366Z
sensor.washing_machine_power,45.497,2025-09-17T17:48:48.407Z
sensor.washing_machine_power,4.691,2025-09-17T17:48:53.457Z
sensor.washing_machine_power,41.051,2025-09-17T17:48:58.503Z
sensor.washing_machine_power,50.003,2025-09-17T17:49:03.572Z
sensor.washing_machine_power,53.865,2025-09-17T17:49:08.627Z
sensor.washing_machine_power,69.218,2025-09-17T17:49:13.679Z
sensor.washing_machine_power,46.832,2025-09-17T17:49:18.828Z
sensor.washing_machine_power,4.735,2025-09-17T17:49:24.013Z
sensor.washing_machine_power,45.517,2025-09-17T17:49:29.276Z
sensor.washing_machine_power,53.066,2025-09-17T17:49:38.934Z
sensor.washing_machine_power,64.163,2025-09-17T17:49:44.090Z
sensor.washing_machine_power,48.675,2025-09-17T17:49:49.194Z
sensor.washing_machine_power,4.685,2025-09-17T17:49:54.128Z
sensor.washing_machine_power,46.225,2025-09-17T17:49:59.137Z
sensor.washing_machine_power,58.812,2025-09-17T17:50:04.232Z
sensor.washing_machine_power,45.124,2025-09-17T17:50:09.386Z
sensor.washing_machine_power,56.24,2025-09-17T17:50:14.303Z
sensor.washing_machine_power,46.708,2025-09-17T17:50:19.347Z
sensor.washing_machine_power,41.329,2025-09-17T17:50:24.397Z
sensor.washing_machine_power,57.262,2025-09-17T17:50:29.815Z
sensor.washing_machine_power,63.132,2025-09-17T17:50:39.592Z
sensor.washing_machine_power,42.472,2025-09-17T17:50:44.610Z
sensor.washing_machine_power,7.771,2025-09-17T17:50:59.751Z
sensor.washing_machine_power,48.283,2025-09-17T17:51:05.767Z
sensor.washing_machine_power,45.941,2025-09-17T17:51:09.933Z
sensor.washing_machine_power,57.722,2025-09-17T17:51:14.949Z
sensor.washing_machine_power,44.556,2025-09-17T17:51:19.980Z
sensor.washing_machine_power,48.694,2025-09-17T17:51:25.034Z
sensor.washing_machine_power,4.686,2025-09-17T17:51:30.105Z
sensor.washing_machine_power,42.089,2025-09-17T17:51:35.134Z
sensor.washing_machine_power,47.92,2025-09-17T17:51:40.183Z
sensor.washing_machine_power,60.796,2025-09-17T17:51:50.360Z
sensor.washing_machine_power,55.732,2025-09-17T17:51:55.331Z
sensor.washing_machine_power,4.873,2025-09-17T17:52:00.355Z
sensor.washing_machine_power,46.832,2025-09-17T17:52:05.590Z
sensor.washing_machine_power,53.272,2025-09-17T17:52:10.485Z
sensor.washing_machine_power,58.471,2025-09-17T17:52:15.526Z
sensor.washing_machine_power,42.864,2025-09-17T17:52:20.587Z
sensor.washing_machine_power,56.176,2025-09-17T17:52:25.671Z
sensor.washing_machine_power,4.691,2025-09-17T17:52:30.783Z
sensor.washing_machine_power,42.541,2025-09-17T17:52:35.761Z
sensor.washing_machine_power,53.732,2025-09-17T17:52:40.797Z
sensor.washing_machine_power,74.208,2025-09-17T17:52:45.856Z
sensor.washing_machine_power,55.965,2025-09-17T17:52:50.899Z
sensor.washing_machine_power,62.028,2025-09-17T17:52:55.953Z
sensor.washing_machine_power,22.003,2025-09-17T17:53:01.084Z
sensor.washing_machine_power,60.292,2025-09-17T17:53:06.076Z
sensor.washing_machine_power,52.979,2025-09-17T17:53:11.114Z
sensor.washing_machine_power,47.56,2025-09-17T17:53:16.188Z
sensor.washing_machine_power,55.567,2025-09-17T17:53:21.209Z
sensor.washing_machine_power,49.809,2025-09-17T17:53:26.269Z
sensor.washing_machine_power,11.066,2025-09-17T17:53:36.354Z
sensor.washing_machine_power,50.357,2025-09-17T17:53:41.429Z
sensor.washing_machine_power,67.738,2025-09-17T17:53:51.544Z
sensor.washing_machine_power,49.016,2025-09-17T17:53:56.803Z
sensor.washing_machine_power,53.563,2025-09-17T17:54:01.607Z
sensor.washing_machine_power,4.766,2025-09-17T17:54:06.672Z
sensor.washing_machine_power,53.326,2025-09-17T17:54:11.716Z
sensor.washing_machine_power,41.12,2025-09-17T17:54:21.818Z
sensor.washing_machine_power,51.861,2025-09-17T17:54:26.881Z
sensor.washing_machine_power,46.331,2025-09-17T17:54:31.933Z
sensor.washing_machine_power,4.768,2025-09-17T17:54:37.001Z
sensor.washing_machine_power,57.586,2025-09-17T17:54:42.035Z
sensor.washing_machine_power,65.238,2025-09-17T17:54:52.116Z
sensor.washing_machine_power,50.686,2025-09-17T17:54:57.234Z
sensor.washing_machine_power,4.756,2025-09-17T17:55:07.310Z
sensor.washing_machine_power,45.207,2025-09-17T17:55:12.362Z
sensor.washing_machine_power,56.589,2025-09-17T17:55:17.407Z
sensor.washing_machine_power,74.765,2025-09-17T17:55:22.469Z
sensor.washing_machine_power,62.788,2025-09-17T17:55:27.499Z
sensor.washing_machine_power,44.822,2025-09-17T17:55:32.628Z
sensor.washing_machine_power,5.701,2025-09-17T17:55:37.666Z
sensor.washing_machine_power,55.056,2025-09-17T17:55:42.661Z
sensor.washing_machine_power,45.803,2025-09-17T17:55:47.715Z
sensor.washing_machine_power,51.001,2025-09-17T17:55:52.763Z
sensor.washing_machine_power,54.649,2025-09-17T17:55:57.830Z
sensor.washing_machine_power,46.658,2025-09-17T17:56:02.858Z
sensor.washing_machine_power,53.531,2025-09-17T17:56:07.927Z
sensor.washing_machine_power,63.411,2025-09-17T17:56:12.980Z
sensor.washing_machine_power,53.663,2025-09-17T17:56:18.029Z
sensor.washing_machine_power,60.614,2025-09-17T17:56:28.114Z
sensor.washing_machine_power,52.109,2025-09-17T17:56:33.180Z
sensor.washing_machine_power,49.176,2025-09-17T17:56:38.231Z
sensor.washing_machine_power,5.264,2025-09-17T17:56:43.276Z
sensor.washing_machine_power,60.708,2025-09-17T17:56:48.326Z
sensor.washing_machine_power,66.962,2025-09-17T17:56:53.553Z
sensor.washing_machine_power,39.124,2025-09-17T17:56:58.409Z
sensor.washing_machine_power,50.373,2025-09-17T17:57:03.479Z
sensor.washing_machine_power,46.454,2025-09-17T17:57:08.532Z
sensor.washing_machine_power,4.686,2025-09-17T17:57:13.594Z
sensor.washing_machine_power,56.443,2025-09-17T17:57:18.651Z
sensor.washing_machine_power,44.697,2025-09-17T17:57:28.748Z
sensor.washing_machine_power,47.424,2025-09-17T17:57:38.885Z
sensor.washing_machine_power,4.749,2025-09-17T17:57:44.329Z
sensor.washing_machine_power,57.875,2025-09-17T17:57:48.946Z
sensor.washing_machine_power,54.3,2025-09-17T17:57:59.051Z
sensor.washing_machine_power,50.758,2025-09-17T17:58:04.190Z
sensor.washing_machine_power,47.049,2025-09-17T17:58:09.252Z
sensor.washing_machine_power,4.701,2025-09-17T17:58:14.220Z
sensor.washing_machine_power,42.248,2025-09-17T17:58:19.266Z
sensor.washing_machine_power,47.576,2025-09-17T17:58:24.322Z
sensor.washing_machine_power,51.715,2025-09-17T17:58:29.370Z
sensor.washing_machine_power,56.139,2025-09-17T17:58:34.424Z
sensor.washing_machine_power,32.123,2025-09-17T17:58:44.545Z
sensor.washing_machine_power,67.266,2025-09-17T17:58:49.821Z
sensor.washing_machine_power,44.736,2025-09-17T17:58:54.635Z
sensor.washing_machine_power,60.442,2025-09-17T17:59:04.710Z
sensor.washing_machine_power,48.012,2025-09-17T17:59:09.787Z
sensor.washing_machine_power,52.677,2025-09-17T17:59:14.846Z
sensor.washing_machine_power,63.751,2025-09-17T17:59:20.505Z
sensor.washing_machine_power,60.918,2025-09-17T17:59:25.261Z
sensor.washing_machine_power,52.562,2025-09-17T17:59:35.021Z
sensor.washing_machine_power,45.739,2025-09-17T17:59:40.093Z
sensor.washing_machine_power,40.857,2025-09-17T17:59:45.138Z
sensor.washing_machine_power,5.142,2025-09-17T17:59:50.195Z
sensor.washing_machine_power,48.121,2025-09-17T17:59:55.697Z
sensor.washing_machine_power,64.89,2025-09-17T18:00:00.377Z
sensor.washing_machine_power,54.527,2025-09-17T18:00:10.381Z
sensor.washing_machine_power,4.823,2025-09-17T18:00:20.495Z
sensor.washing_machine_power,45.251,2025-09-17T18:00:25.553Z
sensor.washing_machine_power,56.754,2025-09-17T18:00:30.814Z
sensor.washing_machine_power,52.091,2025-09-17T18:00:36.516Z
sensor.washing_machine_power,22.929,2025-09-17T18:00:40.722Z
sensor.washing_machine_power,58.174,2025-09-17T18:00:45.794Z
sensor.washing_machine_power,4.709,2025-09-17T18:00:50.808Z
sensor.washing_machine_power,57.958,2025-09-17T18:00:55.861Z
sensor.washing_machine_power,49.961,2025-09-17T18:01:00.906Z
sensor.washing_machine_power,63.896,2025-09-17T18:01:05.977Z
sensor.washing_machine_power,49.679,2025-09-17T18:01:16.839Z
sensor.washing_machine_power,4.864,2025-09-17T18:01:21.139Z
sensor.washing_machine_power,38.222,2025-09-17T18:01:26.169Z
sensor.washing_machine_power,49.506,2025-09-17T18:01:31.393Z
sensor.washing_machine_power,46.837,2025-09-17T18:01:36.282Z
sensor.washing_machine_power,66.899,2025-09-17T18:01:41.319Z
sensor.washing_machine_power,53.851,2025-09-17T18:01:46.385Z
sensor.washing_machine_power,41.219,2025-09-17T18:01:51.702Z
sensor.washing_machine_power,57.75,2025-09-17T18:01:56.495Z
sensor.washing_machine_power,53.511,2025-09-17T18:02:01.518Z
sensor.washing_machine_power,45.369,2025-09-17T18:02:11.616Z
sensor.washing_machine_power,58.577,2025-09-17T18:02:16.678Z
sensor.washing_machine_power,50.127,2025-09-17T18:02:21.737Z
sensor.washing_machine_power,11.097,2025-09-17T18:02:26.805Z
sensor.washing_machine_power,48.414,2025-09-17T18:02:31.846Z
sensor.washing_machine_power,55.446,2025-09-17T18:02:36.900Z
sensor.washing_machine_power,69.654,2025-09-17T18:02:41.950Z
sensor.washing_machine_power,61.673,2025-09-17T18:02:46.992Z
sensor.washing_machine_power,4.726,2025-09-17T18:02:52.043Z
sensor.washing_machine_power,85.155,2025-09-17T18:02:57.084Z
sensor.washing_machine_power,32.487,2025-09-17T18:03:02.139Z
sensor.washing_machine_power,21.376,2025-09-17T18:03:07.273Z
sensor.washing_machine_power,75.565,2025-09-17T18:03:12.357Z
sensor.washing_machine_power,62.792,2025-09-17T18:03:17.315Z
sensor.washing_machine_power,52.141,2025-09-17T18:03:27.392Z
sensor.washing_machine_power,19.811,2025-09-17T18:03:37.500Z
sensor.washing_machine_power,34.096,2025-09-17T18:03:42.567Z
sensor.washing_machine_power,46.4,2025-09-17T18:03:47.881Z
sensor.washing_machine_power,33.983,2025-09-17T18:03:52.663Z
sensor.washing_machine_power,210.236,2025-09-17T18:04:02.753Z
sensor.washing_machine_power,153.688,2025-09-17T18:04:07.824Z
sensor.washing_machine_power,303.149,2025-09-17T18:04:12.874Z
sensor.washing_machine_power,164.376,2025-09-17T18:04:17.934Z
sensor.washing_machine_power,101.852,2025-09-17T18:04:22.983Z
